Date,Open,High,Low,Close,Volume
2019-11-26,146.34618694453036,146.34618694453036,146.34618694453036,146.34618694453036,146.34618694453036
2019-11-27,147.57506848968612,147.57506848968612,147.57506848968612,147.57506848968612,147.57506848968612
2019-11-28,152.615068348219,152.615068348219,152.615068348219,152.615068348219,152.615068348219
2019-11-29,150.91034572010813,150.91034572010813,150.91034572010813,150.91034572010813,150.91034572010813
2019-11-30,154.25530586508248,154.25530586508248,154.25530586508248,154.25530586508248,154.25530586508248
2019-12-01,151.73585404476006,151.73585404476006,151.73585404476006,151.73585404476006,151.73585404476006
2019-12-02,151.02315688624967,151.02315688624967,151.02315688624967,151.02315688624967,151.02315688624967
2019-12-03,148.86726798663648,148.86726798663648,148.86726798663648,148.86726798663648,148.86726798663648
2019-12-04,147.12795176955626,147.12795176955626,147.12795176955626,147.12795176955626,147.12795176955626
2019-12-05,145.40170953026762,145.40170953026762,145.40170953026762,145.40170953026762,145.40170953026762
2019-12-06,147.79749210977155,147.79749210977155,147.79749210977155,147.79749210977155,147.79749210977155
2019-12-07,148.60569815279229,148.60569815279229,148.60569815279229,148.60569815279229,148.60569815279229
2019-12-08,147.1457864691915,147.1457864691915,147.1457864691915,147.1457864691915,147.1457864691915
2019-12-09,150.2924488050236,150.2924488050236,150.2924488050236,150.2924488050236,150.2924488050236
2019-12-10,147.42926132729735,147.42926132729735,147.42926132729735,147.42926132729735,147.42926132729735
2019-12-11,145.56867918491014,145.56867918491014,145.56867918491014,145.56867918491014,145.56867918491014
2019-12-12,143.12297867633916,143.12297867633916,143.12297867633916,143.12297867633916,143.12297867633916
2019-12-13,145.02592545573296,145.02592545573296,145.02592545573296,145.02592545573296,145.02592545573296
2019-12-14,144.6187808332106,144.6187808332106,144.6187808332106,144.6187808332106,144.6187808332106
2019-12-15,141.84486515951662,141.84486515951662,141.84486515951662,141.84486515951662,141.84486515951662
2019-12-16,142.21086918955265,142.21086918955265,142.21086918955265,142.21086918955265,142.21086918955265
2019-12-17,132.72274321129302,132.72274321129302,132.72274321129302,132.72274321129302,132.72274321129302
2019-12-18,121.770107290006,121.770107290006,121.770107290006,121.770107290006,121.770107290006
2019-12-19,132.74136111736684,132.74136111736684,132.74136111736684,132.74136111736684,132.74136111736684
2019-12-20,128.0791538700726,128.0791538700726,128.0791538700726,128.0791538700726,128.0791538700726
2019-12-21,128.2701941791178,128.2701941791178,128.2701941791178,128.2701941791178,128.2701941791178
2019-12-22,126.93287325611249,126.93287325611249,126.93287325611249,126.93287325611249,126.93287325611249
2019-12-23,132.17746965077103,132.17746965077103,132.17746965077103,132.17746965077103,132.17746965077103
2019-12-24,128.16997170630987,128.16997170630987,128.16997170630987,128.16997170630987,128.16997170630987
2019-12-25,127.72559890360142,127.72559890360142,127.72559890360142,127.72559890360142,127.72559890360142
2019-12-26,125.01870585042732,125.01870585042732,125.01870585042732,125.01870585042732,125.01870585042732
2019-12-27,125.61458431453704,125.61458431453704,125.61458431453704,125.61458431453704,125.61458431453704
2019-12-28,126.32718018933488,126.32718018933488,126.32718018933488,126.32718018933488,126.32718018933488
2019-12-29,128.0669874384903,128.0669874384903,128.0669874384903,128.0669874384903,128.0669874384903
2019-12-30,134.3236471998861,134.3236471998861,134.3236471998861,134.3236471998861,134.3236471998861
2019-12-31,131.4621363838881,131.4621363838881,131.4621363838881,131.4621363838881,131.4621363838881
2020-01-01,129.18638529253852,129.18638529253852,129.18638529253852,129.18638529253852,129.18638529253852
2020-01-02,130.4846850311141,130.4846850311141,130.4846850311141,130.4846850311141,130.4846850311141
2020-01-03,127.04525801179804,127.04525801179804,127.04525801179804,127.04525801179804,127.04525801179804
2020-01-04,133.70264861844188,133.70264861844188,133.70264861844188,133.70264861844188,133.70264861844188
2020-01-05,134.1368826978575,134.1368826978575,134.1368826978575,134.1368826978575,134.1368826978575
2020-01-06,135.00571364233375,135.00571364233375,135.00571364233375,135.00571364233375,135.00571364233375
2020-01-07,143.80639795566535,143.80639795566535,143.80639795566535,143.80639795566535,143.80639795566535
2020-01-08,143.019432264986,143.019432264986,143.019432264986,143.019432264986,143.019432264986
2020-01-09,140.27393527388705,140.27393527388705,140.27393527388705,140.27393527388705,140.27393527388705
2020-01-10,137.86055928182662,137.86055928182662,137.86055928182662,137.86055928182662,137.86055928182662
2020-01-11,144.6047743464792,144.6047743464792,144.6047743464792,144.6047743464792,144.6047743464792
2020-01-12,142.18233327497873,142.18233327497873,142.18233327497873,142.18233327497873,142.18233327497873
2020-01-13,145.42287633530452,145.42287633530452,145.42287633530452,145.42287633530452,145.42287633530452
2020-01-14,143.58796905036286,143.58796905036286,143.58796905036286,143.58796905036286,143.58796905036286
2020-01-15,165.99143854583525,165.99143854583525,165.99143854583525,165.99143854583525,165.99143854583525
2020-01-16,166.2530969048888,166.2530969048888,166.2530969048888,166.2530969048888,166.2530969048888
2020-01-17,163.80590111423027,163.80590111423027,163.80590111423027,163.80590111423027,163.80590111423027
2020-01-18,171.15621787671842,171.15621787671842,171.15621787671842,171.15621787671842,171.15621787671842
2020-01-19,174.23837318258896,174.23837318258896,174.23837318258896,174.23837318258896,174.23837318258896
2020-01-20,166.6271059505621,166.6271059505621,166.6271059505621,166.6271059505621,166.6271059505621
2020-01-21,166.93852805776982,166.93852805776982,166.93852805776982,166.93852805776982,166.93852805776982
2020-01-22,169.27993585839258,169.27993585839258,169.27993585839258,169.27993585839258,169.27993585839258
2020-01-23,167.8265296405669,167.8265296405669,167.8265296405669,167.8265296405669,167.8265296405669
2020-01-24,162.51937110634034,162.51937110634034,162.51937110634034,162.51937110634034,162.51937110634034
2020-01-25,162.40947975163584,162.40947975163584,162.40947975163584,162.40947975163584,162.40947975163584
2020-01-26,160.6736108617405,160.6736108617405,160.6736108617405,160.6736108617405,160.6736108617405
2020-01-27,167.6474095857562,167.6474095857562,167.6474095857562,167.6474095857562,167.6474095857562
2020-01-28,169.7364357354222,169.7364357354222,169.7364357354222,169.7364357354222,169.7364357354222
2020-01-29,175.19000305345378,175.19000305345378,175.19000305345378,175.19000305345378,175.19000305345378
2020-01-30,173.70688823620796,173.70688823620796,173.70688823620796,173.70688823620796,173.70688823620796
2020-01-31,184.72621843141044,184.72621843141044,184.72621843141044,184.72621843141044,184.72621843141044
2020-02-01,179.22910385240368,179.22910385240368,179.22910385240368,179.22910385240368,179.22910385240368
2020-02-02,183.33693755210257,183.33693755210257,183.33693755210257,183.33693755210257,183.33693755210257
2020-02-03,188.55064179431113,188.55064179431113,188.55064179431113,188.55064179431113,188.55064179431113
2020-02-04,189.86176346298166,189.86176346298166,189.86176346298166,189.86176346298166,189.86176346298166
2020-02-05,188.84220736948276,188.84220736948276,188.84220736948276,188.84220736948276,188.84220736948276
2020-02-06,203.8593183747095,203.8593183747095,203.8593183747095,203.8593183747095,203.8593183747095
2020-02-07,212.73341421352782,212.73341421352782,212.73341421352782,212.73341421352782,212.73341421352782
2020-02-08,223.27631974791998,223.27631974791998,223.27631974791998,223.27631974791998,223.27631974791998
2020-02-09,223.30077697426225,223.30077697426225,223.30077697426225,223.30077697426225,223.30077697426225
2020-02-10,228.29226083217347,228.29226083217347,228.29226083217347,228.29226083217347,228.29226083217347
2020-02-11,224.14699652028605,224.14699652028605,224.14699652028605,224.14699652028605,224.14699652028605
2020-02-12,236.78534852972567,236.78534852972567,236.78534852972567,236.78534852972567,236.78534852972567
2020-02-13,264.03276824299627,264.03276824299627,264.03276824299627,264.03276824299627,264.03276824299627
2020-02-14,267.6704445042514,267.6704445042514,267.6704445042514,267.6704445042514,267.6704445042514
2020-02-15,284.2318914741183,284.2318914741183,284.2318914741183,284.2318914741183,284.2318914741183
2020-02-16,263.8999463915962,263.8999463915962,263.8999463915962,263.8999463915962,263.8999463915962
2020-02-17,262.1562443168135,262.1562443168135,262.1562443168135,262.1562443168135,262.1562443168135
2020-02-18,267.9356656159883,267.9356656159883,267.9356656159883,267.9356656159883,267.9356656159883
2020-02-19,281.9457403055278,281.9457403055278,281.9457403055278,281.9457403055278,281.9457403055278
2020-02-20,259.1838037480287,259.1838037480287,259.1838037480287,259.1838037480287,259.1838037480287
2020-02-21,257.9883953048601,257.9883953048601,257.9883953048601,257.9883953048601,257.9883953048601
2020-02-22,265.1644591338591,265.1644591338591,265.1644591338591,265.1644591338591,265.1644591338591
2020-02-23,260.99654013152536,260.99654013152536,260.99654013152536,260.99654013152536,260.99654013152536
2020-02-24,274.6312157785517,274.6312157785517,274.6312157785517,274.6312157785517,274.6312157785517
2020-02-25,265.2421912203732,265.2421912203732,265.2421912203732,265.2421912203732,265.2421912203732
2020-02-26,248.31738139395102,248.31738139395102,248.31738139395102,248.31738139395102,248.31738139395102
2020-02-27,224.81050829744677,224.81050829744677,224.81050829744677,224.81050829744677,224.81050829744677
2020-02-28,225.42971511683754,225.42971511683754,225.42971511683754,225.42971511683754,225.42971511683754
2020-02-29,227.70528448376498,227.70528448376498,227.70528448376498,227.70528448376498,227.70528448376498
2020-03-01,218.34835692985286,218.34835692985286,218.34835692985286,218.34835692985286,218.34835692985286
2020-03-02,218.93979697447656,218.93979697447656,218.93979697447656,218.93979697447656,218.93979697447656
2020-03-03,231.67944604592213,231.67944604592213,231.67944604592213,231.67944604592213,231.67944604592213
2020-03-04,223.96011601810258,223.96011601810258,223.96011601810258,223.96011601810258,223.96011601810258
2020-03-05,224.13487737180202,224.13487737180202,224.13487737180202,224.13487737180202,224.13487737180202
2020-03-06,228.0809351016884,228.0809351016884,228.0809351016884,228.0809351016884,228.0809351016884
2020-03-07,244.23846951978683,244.23846951978683,244.23846951978683,244.23846951978683,244.23846951978683
2020-03-08,237.38079020191347,237.38079020191347,237.38079020191347,237.38079020191347,237.38079020191347
2020-03-09,198.81964228768578,198.81964228768578,198.81964228768578,198.81964228768578,198.81964228768578
2020-03-10,200.84687148188746,200.84687148188746,200.84687148188746,200.84687148188746,200.84687148188746
2020-03-11,200.74903854851766,200.74903854851766,200.74903854851766,200.74903854851766,200.74903854851766
2020-03-12,194.21794124025206,194.21794124025206,194.21794124025206,194.21794124025206,194.21794124025206
2020-03-13,110.5978978308351,110.5978978308351,110.5978978308351,110.5978978308351,110.5978978308351
2020-03-14,132.57285770180832,132.57285770180832,132.57285770180832,132.57285770180832,132.57285770180832
2020-03-15,123.030844108903,123.030844108903,123.030844108903,123.030844108903,123.030844108903
2020-03-16,124.60342553062202,124.60342553062202,124.60342553062202,124.60342553062202,124.60342553062202
2020-03-17,110.99159845334059,110.99159845334059,110.99159845334059,110.99159845334059,110.99159845334059
2020-03-18,117.21704138518466,117.21704138518466,117.21704138518466,117.21704138518466,117.21704138518466
2020-03-19,117.7004246469663,117.7004246469663,117.7004246469663,117.7004246469663,117.7004246469663
2020-03-20,136.81187578973578,136.81187578973578,136.81187578973578,136.81187578973578,136.81187578973578
2020-03-21,131.96469397290025,131.96469397290025,131.96469397290025,131.96469397290025,131.96469397290025
2020-03-22,131.94321845316688,131.94321845316688,131.94321845316688,131.94321845316688,131.94321845316688
2020-03-23,122.5205987665882,122.5205987665882,122.5205987665882,122.5205987665882,122.5205987665882
2020-03-24,135.58865798037067,135.58865798037067,135.58865798037067,135.58865798037067,135.58865798037067
2020-03-25,138.77657127268222,138.77657127268222,138.77657127268222,138.77657127268222,138.77657127268222
2020-03-26,136.23392142176775,136.23392142176775,136.23392142176775,136.23392142176775,136.23392142176775
2020-03-27,138.76693759902926,138.76693759902926,138.76693759902926,138.76693759902926,138.76693759902926
2020-03-28,130.2865618875773,130.2865618875773,130.2865618875773,130.2865618875773,130.2865618875773
2020-03-29,131.42405214081145,131.42405214081145,131.42405214081145,131.42405214081145,131.42405214081145
2020-03-30,125.31887451568916,125.31887451568916,125.31887451568916,125.31887451568916,125.31887451568916
2020-03-31,132.36373895414985,132.36373895414985,132.36373895414985,132.36373895414985,132.36373895414985
2020-04-01,133.2364468438201,133.2364468438201,133.2364468438201,133.2364468438201,133.2364468438201
2020-04-02,136.21638557312852,136.21638557312852,136.21638557312852,136.21638557312852,136.21638557312852
2020-04-03,141.4537053523866,141.4537053523866,141.4537053523866,141.4537053523866,141.4537053523866
2020-04-04,141.26154326644877,141.26154326644877,141.26154326644877,141.26154326644877,141.26154326644877
2020-04-05,144.200802681986,144.200802681986,144.200802681986,144.200802681986,144.200802681986
2020-04-06,142.8508834648482,142.8508834648482,142.8508834648482,142.8508834648482,142.8508834648482
2020-04-07,169.85504979336824,169.85504979336824,169.85504979336824,169.85504979336824,169.85504979336824
2020-04-08,164.5160197107307,164.5160197107307,164.5160197107307,164.5160197107307,164.5160197107307
2020-04-09,172.80356826747519,172.80356826747519,172.80356826747519,172.80356826747519,172.80356826747519
2020-04-10,170.09510352387568,170.09510352387568,170.09510352387568,170.09510352387568,170.09510352387568
2020-04-11,157.74015800780134,157.74015800780134,157.74015800780134,157.74015800780134,157.74015800780134
2020-04-12,158.32787794181905,158.32787794181905,158.32787794181905,158.32787794181905,158.32787794181905
2020-04-13,158.8638257195104,158.8638257195104,158.8638257195104,158.8638257195104,158.8638257195104
2020-04-14,156.70135879140688,156.70135879140688,156.70135879140688,156.70135879140688,156.70135879140688
2020-04-15,158.26715118298955,158.26715118298955,158.26715118298955,158.26715118298955,158.26715118298955
2020-04-16,153.2228636800284,153.2228636800284,153.2228636800284,153.2228636800284,153.2228636800284
2020-04-17,171.7759907508837,171.7759907508837,171.7759907508837,171.7759907508837,171.7759907508837
2020-04-18,170.445890477055,170.445890477055,170.445890477055,170.445890477055,170.445890477055
2020-04-19,187.14354411560592,187.14354411560592,187.14354411560592,187.14354411560592,187.14354411560592
2020-04-20,180.05859654051866,180.05859654051866,180.05859654051866,180.05859654051866,180.05859654051866
2020-04-21,170.70405868653958,170.70405868653958,170.70405868653958,170.70405868653958,170.70405868653958
2020-04-22,170.45154288047368,170.45154288047368,170.45154288047368,170.45154288047368,170.45154288047368
2020-04-23,182.2767576620704,182.2767576620704,182.2767576620704,182.2767576620704,182.2767576620704
2020-04-24,184.59370248021838,184.59370248021838,184.59370248021838,184.59370248021838,184.59370248021838
2020-04-25,187.34336861419638,187.34336861419638,187.34336861419638,187.34336861419638,187.34336861419638
2020-04-26,194.11423682570447,194.11423682570447,194.11423682570447,194.11423682570447,194.11423682570447
2020-04-27,197.22990444623989,197.22990444623989,197.22990444623989,197.22990444623989,197.22990444623989
2020-04-28,196.46262535084685,196.46262535084685,196.46262535084685,196.46262535084685,196.46262535084685
2020-04-29,197.15473156634306,197.15473156634306,197.15473156634306,197.15473156634306,197.15473156634306
2020-04-30,215.54817266567386,215.54817266567386,215.54817266567386,215.54817266567386,215.54817266567386
2020-05-01,205.55600541063674,205.55600541063674,205.55600541063674,205.55600541063674,205.55600541063674
2020-05-02,211.96829534904975,211.96829534904975,211.96829534904975,211.96829534904975,211.96829534904975
2020-05-03,213.94301121407548,213.94301121407548,213.94301121407548,213.94301121407548,213.94301121407548
2020-05-04,210.02470947464775,210.02470947464775,210.02470947464775,210.02470947464775,210.02470947464775
2020-05-05,206.8325342346069,206.8325342346069,206.8325342346069,206.8325342346069,206.8325342346069
2020-05-06,205.22517973985205,205.22517973985205,205.22517973985205,205.22517973985205,205.22517973985205
2020-05-07,200.25479450009442,200.25479450009442,200.25479450009442,200.25479450009442,200.25479450009442
2020-05-08,212.29247620086525,212.29247620086525,212.29247620086525,212.29247620086525,212.29247620086525
2020-05-09,211.68904835113835,211.68904835113835,211.68904835113835,211.68904835113835,211.68904835113835
2020-05-10,210.4318181376063,210.4318181376063,210.4318181376063,210.4318181376063,210.4318181376063
2020-05-11,188.13722615896586,188.13722615896586,188.13722615896586,188.13722615896586,188.13722615896586
2020-05-12,185.67471809740294,185.67471809740294,185.67471809740294,185.67471809740294,185.67471809740294
2020-05-13,189.30578181851274,189.30578181851274,189.30578181851274,189.30578181851274,189.30578181851274
2020-05-14,199.36937254304945,199.36937254304945,199.36937254304945,199.36937254304945,199.36937254304945
2020-05-15,203.21124699378416,203.21124699378416,203.21124699378416,203.21124699378416,203.21124699378416
2020-05-16,194.27309778153102,194.27309778153102,194.27309778153102,194.27309778153102,194.27309778153102
2020-05-17,200.58339090310048,200.58339090310048,200.58339090310048,200.58339090310048,200.58339090310048
2020-05-18,206.76889403683904,206.76889403683904,206.76889403683904,206.76889403683904,206.76889403683904
2020-05-19,214.35764164526782,214.35764164526782,214.35764164526782,214.35764164526782,214.35764164526782
2020-05-20,213.68672021176667,213.68672021176667,213.68672021176667,213.68672021176667,213.68672021176667
2020-05-21,209.9207882888633,209.9207882888633,209.9207882888633,209.9207882888633,209.9207882888633
2020-05-22,198.9175157507187,198.9175157507187,198.9175157507187,198.9175157507187,198.9175157507187
2020-05-23,206.22772963994552,206.22772963994552,206.22772963994552,206.22772963994552,206.22772963994552
2020-05-24,206.4112069583191,206.4112069583191,206.4112069583191,206.4112069583191,206.4112069583191
2020-05-25,200.69072858230618,200.69072858230618,200.69072858230618,200.69072858230618,200.69072858230618
2020-05-26,203.81011834234977,203.81011834234977,203.81011834234977,203.81011834234977,203.81011834234977
2020-05-27,200.96361540675866,200.96361540675866,200.96361540675866,200.96361540675866,200.96361540675866
2020-05-28,207.84589389085414,207.84589389085414,207.84589389085414,207.84589389085414,207.84589389085414
2020-05-29,219.59156405880168,219.59156405880168,219.59156405880168,219.59156405880168,219.59156405880168
2020-05-30,220.49116734603788,220.49116734603788,220.49116734603788,220.49116734603788,220.49116734603788
2020-05-31,242.70977026782677,242.70977026782677,242.70977026782677,242.70977026782677,242.70977026782677
2020-06-01,232.33100303896677,232.33100303896677,232.33100303896677,232.33100303896677,232.33100303896677
2020-06-02,248.04456658448655,248.04456658448655,248.04456658448655,248.04456658448655,248.04456658448655
2020-06-03,237.26532012867918,237.26532012867918,237.26532012867918,237.26532012867918,237.26532012867918
2020-06-04,244.1253366100756,244.1253366100756,244.1253366100756,244.1253366100756,244.1253366100756
2020-06-05,243.70782131595863,243.70782131595863,243.70782131595863,243.70782131595863,243.70782131595863
2020-06-06,240.24696898765103,240.24696898765103,240.24696898765103,240.24696898765103,240.24696898765103
2020-06-07,242.02164036721499,242.02164036721499,242.02164036721499,242.02164036721499,242.02164036721499
2020-06-08,244.22674439497985,244.22674439497985,244.22674439497985,244.22674439497985,244.22674439497985
2020-06-09,246.21278326044262,246.21278326044262,246.21278326044262,246.21278326044262,246.21278326044262
2020-06-10,243.8495266518988,243.8495266518988,243.8495266518988,243.8495266518988,243.8495266518988
2020-06-11,247.5419715295243,247.5419715295243,247.5419715295243,247.5419715295243,247.5419715295243
2020-06-12,232.00078536182022,232.00078536182022,232.00078536182022,232.00078536182022,232.00078536182022
2020-06-13,237.59341087744238,237.59341087744238,237.59341087744238,237.59341087744238,237.59341087744238
2020-06-14,238.29362910089247,238.29362910089247,238.29362910089247,238.29362910089247,238.29362910089247
2020-06-15,232.11252047744935,232.11252047744935,232.11252047744935,232.11252047744935,232.11252047744935
2020-06-16,231.0170115525279,231.0170115525279,231.0170115525279,231.0170115525279,231.0170115525279
2020-06-17,235.28847948297147,235.28847948297147,235.28847948297147,235.28847948297147,235.28847948297147
2020-06-18,233.8636184621818,233.8636184621818,233.8636184621818,233.8636184621818,233.8636184621818
2020-06-19,231.68485732135008,231.68485732135008,231.68485732135008,231.68485732135008,231.68485732135008
2020-06-20,228.9592128032193,228.9592128032193,228.9592128032193,228.9592128032193,228.9592128032193
2020-06-21,228.8691487972198,228.8691487972198,228.8691487972198,228.8691487972198,228.8691487972198
2020-06-22,227.79190590968685,227.79190590968685,227.79190590968685,227.79190590968685,227.79190590968685
2020-06-23,243.36470999245498,243.36470999245498,243.36470999245498,243.36470999245498,243.36470999245498
2020-06-24,243.07948223903702,243.07948223903702,243.07948223903702,243.07948223903702,243.07948223903702
2020-06-25,234.5649846444734,234.5649846444734,234.5649846444734,234.5649846444734,234.5649846444734
2020-06-26,232.64870349961575,232.64870349961575,232.64870349961575,232.64870349961575,232.64870349961575
2020-06-27,229.6365260272679,229.6365260272679,229.6365260272679,229.6365260272679,229.6365260272679
2020-06-28,221.0260852973422,221.0260852973422,221.0260852973422,221.0260852973422,221.0260852973422
2020-06-29,225.12294616525017,225.12294616525017,225.12294616525017,225.12294616525017,225.12294616525017
2020-06-30,228.20576377381224,228.20576377381224,228.20576377381224,228.20576377381224,228.20576377381224
2020-07-01,225.59281496891896,225.59281496891896,225.59281496891896,225.59281496891896,225.59281496891896
2020-07-02,230.66194359094902,230.66194359094902,230.66194359094902,230.66194359094902,230.66194359094902
2020-07-03,226.57442434030435,226.57442434030435,226.57442434030435,226.57442434030435,226.57442434030435
2020-07-04,225.1764054804081,225.1764054804081,225.1764054804081,225.1764054804081,225.1764054804081
2020-07-05,229.09471646218861,229.09471646218861,229.09471646218861,229.09471646218861,229.09471646218861
2020-07-06,227.8993750381917,227.8993750381917,227.8993750381917,227.8993750381917,227.8993750381917
2020-07-07,241.52685187431663,241.52685187431663,241.52685187431663,241.52685187431663,241.52685187431663
2020-07-08,238.96448054067793,238.96448054067793,238.96448054067793,238.96448054067793,238.96448054067793
2020-07-09,246.85900786802029,246.85900786802029,246.85900786802029,246.85900786802029,246.85900786802029
2020-07-10,241.97512857897888,241.97512857897888,241.97512857897888,241.97512857897888,241.97512857897888
2020-07-11,240.95495378293265,240.95495378293265,240.95495378293265,240.95495378293265,240.95495378293265
2020-07-12,239.10202554671358,239.10202554671358,239.10202554671358,239.10202554671358,239.10202554671358
2020-07-13,241.7715226007061,241.7715226007061,241.7715226007061,241.7715226007061,241.7715226007061
2020-07-14,239.63878681174097,239.63878681174097,239.63878681174097,239.63878681174097,239.63878681174097
2020-07-15,240.25147066847245,240.25147066847245,240.25147066847245,240.25147066847245,240.25147066847245
2020-07-16,238.66359720631723,238.66359720631723,238.66359720631723,238.66359720631723,238.66359720631723
2020-07-17,233.837074562722,233.837074562722,233.837074562722,233.837074562722,233.837074562722
2020-07-18,232.78147743826054,232.78147743826054,232.78147743826054,232.78147743826054,232.78147743826054
2020-07-19,235.6811447764246,235.6811447764246,235.6811447764246,235.6811447764246,235.6811447764246
2020-07-20,238.89523167867932,238.89523167867932,238.89523167867932,238.89523167867932,238.89523167867932
2020-07-21,236.06009844538684,236.06009844538684,236.06009844538684,236.06009844538684,236.06009844538684
2020-07-22,245.23373502634252,245.23373502634252,245.23373502634252,245.23373502634252,245.23373502634252
2020-07-23,263.7624639660021,263.7624639660021,263.7624639660021,263.7624639660021,263.7624639660021
2020-07-24,274.7236202591814,274.7236202591814,274.7236202591814,274.7236202591814,274.7236202591814
2020-07-25,279.42705624758224,279.42705624758224,279.42705624758224,279.42705624758224,279.42705624758224
2020-07-26,305.0381394111965,305.0381394111965,305.0381394111965,305.0381394111965,305.0381394111965
2020-07-27,310.51799095173624,310.51799095173624,310.51799095173624,310.51799095173624,310.51799095173624
2020-07-28,320.47619130968184,320.47619130968184,320.47619130968184,320.47619130968184,320.47619130968184
2020-07-29,316.4067660520556,316.4067660520556,316.4067660520556,316.4067660520556,316.4067660520556
2020-07-30,317.5390729161191,317.5390729161191,317.5390729161191,317.5390729161191,317.5390729161191
2020-07-31,334.7419220365616,334.7419220365616,334.7419220365616,334.7419220365616,334.7419220365616
2020-08-01,346.00350607288686,346.00350607288686,346.00350607288686,346.00350607288686,346.00350607288686
2020-08-02,387.94242117124685,387.94242117124685,387.94242117124685,387.94242117124685,387.94242117124685
2020-08-03,370.7323024312388,370.7323024312388,370.7323024312388,370.7323024312388,370.7323024312388
2020-08-04,386.24744771780877,386.24744771780877,386.24744771780877,386.24744771780877,386.24744771780877
2020-08-05,389.3830083498991,389.3830083498991,389.3830083498991,389.3830083498991,389.3830083498991
2020-08-06,400.18436250317995,400.18436250317995,400.18436250317995,400.18436250317995,400.18436250317995
2020-08-07,394.5417454611831,394.5417454611831,394.5417454611831,394.5417454611831,394.5417454611831
2020-08-08,379.1351558498163,379.1351558498163,379.1351558498163,379.1351558498163,379.1351558498163
2020-08-09,391.47843864211467,391.47843864211467,391.47843864211467,391.47843864211467,391.47843864211467
2020-08-10,389.62293111291143,389.62293111291143,389.62293111291143,389.62293111291143,389.62293111291143
2020-08-11,395.20991365718925,395.20991365718925,395.20991365718925,395.20991365718925,395.20991365718925
2020-08-12,379.17476395275435,379.17476395275435,379.17476395275435,379.17476395275435,379.17476395275435
2020-08-13,387.50053082397886,387.50053082397886,387.50053082397886,387.50053082397886,387.50053082397886
2020-08-14,427.49026536796873,427.49026536796873,427.49026536796873,427.49026536796873,427.49026536796873
2020-08-15,438.7625874702974,438.7625874702974,438.7625874702974,438.7625874702974,438.7625874702974
2020-08-16,432.6546652389318,432.6546652389318,432.6546652389318,432.6546652389318,432.6546652389318
2020-08-17,433.43186093211244,433.43186093211244,433.43186093211244,433.43186093211244,433.43186093211244
2020-08-18,430.03250508972275,430.03250508972275,430.03250508972275,430.03250508972275,430.03250508972275
2020-08-19,422.10665286599425,422.10665286599425,422.10665286599425,422.10665286599425,422.10665286599425
2020-08-20,406.5744691821068,406.5744691821068,406.5744691821068,406.5744691821068,406.5744691821068
2020-08-21,416.46977582279794,416.46977582279794,416.46977582279794,416.46977582279794,416.46977582279794
2020-08-22,386.8238914189483,386.8238914189483,386.8238914189483,386.8238914189483,386.8238914189483
2020-08-23,395.88501828908585,395.88501828908585,395.88501828908585,395.88501828908585,395.88501828908585
2020-08-24,390.7891350477376,390.7891350477376,390.7891350477376,390.7891350477376,390.7891350477376
2020-08-25,408.2691456317229,408.2691456317229,408.2691456317229,408.2691456317229,408.2691456317229
2020-08-26,383.66214311829924,383.66214311829924,383.66214311829924,383.66214311829924,383.66214311829924
2020-08-27,385.75249987492117,385.75249987492117,385.75249987492117,385.75249987492117,385.75249987492117
2020-08-28,381.8376513210842,381.8376513210842,381.8376513210842,381.8376513210842,381.8376513210842
2020-08-29,395.1382132386204,395.1382132386204,395.1382132386204,395.1382132386204,395.1382132386204
2020-08-30,399.374543834064,399.374543834064,399.374543834064,399.374543834064,399.374543834064
2020-08-31,428.2956791635218,428.2956791635218,428.2956791635218,428.2956791635218,428.2956791635218
2020-09-01,435.6930232991007,435.6930232991007,435.6930232991007,435.6930232991007,435.6930232991007
2020-09-02,475.6846642626859,475.6846642626859,475.6846642626859,475.6846642626859,475.6846642626859
2020-09-03,439.35376021531494,439.35376021531494,439.35376021531494,439.35376021531494,439.35376021531494
2020-09-04,383.6915311779978,383.6915311779978,383.6915311779978,383.6915311779978,383.6915311779978
2020-09-05,387.9040290939166,387.9040290939166,387.9040290939166,387.9040290939166,387.9040290939166
2020-09-06,334.46859301354317,334.46859301354317,334.46859301354317,334.46859301354317,334.46859301354317
2020-09-07,352.99300214607035,352.99300214607035,352.99300214607035,352.99300214607035,352.99300214607035
2020-09-08,351.8778602923998,351.8778602923998,351.8778602923998,351.8778602923998,351.8778602923998
2020-09-09,337.84505193506857,337.84505193506857,337.84505193506857,337.84505193506857,337.84505193506857
2020-09-10,351.2322670832359,351.2322670832359,351.2322670832359,351.2322670832359,351.2322670832359
2020-09-11,367.63892881000675,367.63892881000675,367.63892881000675,367.63892881000675,367.63892881000675
2020-09-12,373.9149059897517,373.9149059897517,373.9149059897517,373.9149059897517,373.9149059897517
2020-09-13,387.72351629002264,387.72351629002264,387.72351629002264,387.72351629002264,387.72351629002264
2020-09-14,365.695506306262,365.695506306262,365.695506306262,365.695506306262,365.695506306262
2020-09-15,376.394561113407,376.394561113407,376.394561113407,376.394561113407,376.394561113407
2020-09-16,364.6900450860686,364.6900450860686,364.6900450860686,364.6900450860686,364.6900450860686
2020-09-17,365.13055081164816,365.13055081164816,365.13055081164816,365.13055081164816,365.13055081164816
2020-09-18,388.7974562319938,388.7974562319938,388.7974562319938,388.7974562319938,388.7974562319938
